%------------ Wubs stretched grid32 label results
3.03e+09,1000,1,3.34188e-07,0.0110512,0
3.06e+09,0.71,1,0.00050297,0.0564197,0
3.06e+09,7.1,1,4.5696e-05,0.0317697,0
3.06e+09,71,1,4.65017e-06,0.00144283,0
3.06e+09,250,1,1.32812e-06,0.00778868,0
3.06e+09,1000,1,3.33753e-07,0.012658,0
3.09e+09,0.71,1,0.000502346,0.0798592,0
3.09e+09,7.1,1,4.57034e-05,0.0306663,0
3.09e+09,71,1,4.6367e-06,0.00149931,0
3.09e+09,250,1,1.32629e-06,0.0106751,0
3.09e+09,1000,1,3.33076e-07,0.0115908,0
2.86e+09,500,0,6.7548e-07,3.27593e-05,0
2.87e+09,500,0,6.74778e-07,3.7139e-05,0
2.88e+09,500,0,6.7409e-07,4.39681e-05,0
2.89e+09,500,0,6.73426e-07,7.85542e-05,0
2.91e+09,500,1,6.72275e-07,0.0013779,0
2.94e+09,500,1,6.70885e-07,0.00367299,0
2.97e+09,500,1,6.69511e-07,0.00537167,0
3e+09,500,1,6.68159e-07,0.00705144,0
2.88e+09,140,0,2.40521e-06,2.76562e-05,0
2.89e+09,140,0,2.40267e-06,2.96716e-05,0
2.9e+09,140,0,2.40014e-06,3.13739e-05,0
2.91e+09,140,0,2.39762e-06,3.29624e-05,0
2.92e+09,140,0,2.39511e-06,3.43876e-05,0
2.93e+09,140,0,2.39262e-06,3.57048e-05,0
2.94e+09,140,0,2.39014e-06,3.71125e-05,0
2.95e+09,140,0,2.38767e-06,3.84695e-05,0
2.96e+09,140,0,2.38522e-06,4.01355e-05,0
2.97e+09,140,0,2.38279e-06,4.20756e-05,0
2.98e+09,140,0,2.38038e-06,4.43843e-05,0
2.99e+09,140,0,2.378e-06,4.7769e-05,0
3e+09,140,0,2.37567e-06,5.1625e-05,0
3.01e+09,140,0,2.3734e-06,5.57233e-05,0
3.02e+09,140,0,2.37124e-06,8.11175e-05,0
3.03e+09,140,0,2.36922e-06,0.000289727,0
3.04e+09,140,1,2.36737e-06,0.00104917,0
2.96e+09,195,0,1.71326e-06,3.72823e-05,0
2.98e+09,195,0,1.71018e-06,0.000440606,0
3e+09,195,1,1.70779e-06,0.00242983,0
2.97e+09,195,0,1.71167e-06,8.13338e-05,0
2.99e+09,195,1,1.70889e-06,0.00146038,0
3.01e+09,195,1,1.7067e-06,0.00316873,0
