%------------ channel flow grid5 label data
160,3.16228e-06,0,56,56,0
162,3.16228e-06,0,57,57,0
164,3.16228e-06,0,58,58,0
166,3.16228e-06,0,58,58,0
168,3.16228e-06,0,59,59,0
170,3.16228e-06,0,60,60,0
172,3.16228e-06,0,61,61,0
174,3.16228e-06,0,61,61,0
176,3.16228e-06,0,62,62,0
178,3.16228e-06,0,63,63,0
180,3.16228e-06,0,63,63,0
182,3.16228e-06,0,64,64,0
184,3.16228e-06,0,65,65,0
186,3.16228e-06,0,66,66,0
188,3.16228e-06,0,66,66,0
190,3.16228e-06,0,67,67,0
192,3.16228e-06,0,68,68,0
194,3.16228e-06,0,68,68,0
196,3.16228e-06,0,69,69,0
198,3.16228e-06,0,70,70,0
200,3.16228e-06,0,71,71,0
202,3.16228e-06,0,71,71,0
204,3.16228e-06,0,72,72,0
206,3.16228e-06,0,73,73,0
208,3.16228e-06,0,74,74,0
210,3.16228e-06,0,74,74,0
212,3.16228e-06,0,75,75,0
214,3.16228e-06,0,76,76,0
216,3.16228e-06,0,76,77,0
218,3.16228e-06,0,77,77,0
220,3.16228e-06,1,74,82,0
222,3.16228e-06,1,67,89,0
224,3.16228e-06,1,63,93,0
226,3.16228e-06,1,61,95,0
228,3.16228e-06,1,59,98,0
230,3.16228e-06,1,57,100,0
232,3.16228e-06,1,56,102,0
234,3.16228e-06,1,55,104,0
236,3.16228e-06,1,54,105,0
238,3.16228e-06,1,53,107,0
240,3.16228e-06,1,52,108,0
160,3.98107e-06,0,56,56,0
162,3.98107e-06,0,57,57,0
164,3.98107e-06,0,58,58,0
166,3.98107e-06,0,58,58,0
168,3.98107e-06,0,59,59,0
170,3.98107e-06,0,60,60,0
172,3.98107e-06,0,61,61,0
174,3.98107e-06,0,61,61,0
176,3.98107e-06,0,62,62,0
178,3.98107e-06,0,63,63,0
180,3.98107e-06,0,63,63,0
182,3.98107e-06,0,64,64,0
184,3.98107e-06,0,65,65,0
186,3.98107e-06,0,66,66,0
188,3.98107e-06,0,66,66,0
190,3.98107e-06,0,67,67,0
192,3.98107e-06,0,68,68,0
194,3.98107e-06,0,68,68,0
196,3.98107e-06,0,69,69,0
198,3.98107e-06,0,70,70,0
200,3.98107e-06,0,71,71,0
202,3.98107e-06,0,71,71,0
204,3.98107e-06,0,72,72,0
206,3.98107e-06,0,73,73,0
208,3.98107e-06,0,74,74,0
210,3.98107e-06,0,74,74,0
212,3.98107e-06,0,75,75,0
214,3.98107e-06,0,76,76,0
216,3.98107e-06,0,76,77,0
218,3.98107e-06,0,77,77,0
220,3.98107e-06,1,74,82,0
222,3.98107e-06,1,67,89,0
224,3.98107e-06,1,63,93,0
226,3.98107e-06,1,61,95,0
228,3.98107e-06,1,59,98,0
230,3.98107e-06,1,57,100,0
232,3.98107e-06,1,56,102,0
234,3.98107e-06,1,55,104,0
236,3.98107e-06,1,54,105,0
238,3.98107e-06,1,53,107,0
240,3.98107e-06,1,52,108,0
160,5.01187e-06,0,56,56,0
162,5.01187e-06,0,57,57,0
164,5.01187e-06,0,58,58,0
166,5.01187e-06,0,58,58,0
168,5.01187e-06,0,59,59,0
170,5.01187e-06,0,60,60,0
172,5.01187e-06,0,61,61,0
174,5.01187e-06,0,61,61,0
176,5.01187e-06,0,62,62,0
178,5.01187e-06,0,63,63,0
180,5.01187e-06,0,63,63,0
182,5.01187e-06,0,64,64,0
184,5.01187e-06,0,65,65,0
186,5.01187e-06,0,66,66,0
188,5.01187e-06,0,66,66,0
190,5.01187e-06,0,67,67,0
192,5.01187e-06,0,68,68,0
194,5.01187e-06,0,68,68,0
196,5.01187e-06,0,69,69,0
198,5.01187e-06,0,70,70,0
200,5.01187e-06,0,71,71,0
202,5.01187e-06,0,71,71,0
204,5.01187e-06,0,72,72,0
206,5.01187e-06,0,73,73,0
208,5.01187e-06,0,74,74,0
210,5.01187e-06,0,74,74,0
212,5.01187e-06,0,75,75,0
214,5.01187e-06,0,76,76,0
216,5.01187e-06,0,76,77,0
218,5.01187e-06,0,77,77,0
220,5.01187e-06,1,74,82,0
222,5.01187e-06,1,67,89,0
224,5.01187e-06,1,63,93,0
226,5.01187e-06,1,61,95,0
228,5.01187e-06,1,59,98,0
230,5.01187e-06,1,57,100,0
232,5.01187e-06,1,56,102,0
234,5.01187e-06,1,55,104,0
236,5.01187e-06,1,54,105,0
238,5.01187e-06,1,53,107,0
240,5.01187e-06,1,52,108,0
160,6.30957e-06,0,56,56,0
162,6.30957e-06,0,57,57,0
164,6.30957e-06,0,58,58,0
166,6.30957e-06,0,58,58,0
168,6.30957e-06,0,59,59,0
170,6.30957e-06,0,60,60,0
172,6.30957e-06,0,60,61,0
174,6.30957e-06,0,61,61,0
176,6.30957e-06,0,62,62,0
178,6.30957e-06,0,63,63,0
180,6.30957e-06,0,63,63,0
182,6.30957e-06,0,64,64,0
184,6.30957e-06,0,65,65,0
186,6.30957e-06,0,66,66,0
188,6.30957e-06,0,66,66,0
190,6.30957e-06,0,67,67,0
192,6.30957e-06,0,68,68,0
194,6.30957e-06,0,68,69,0
196,6.30957e-06,0,69,69,0
198,6.30957e-06,0,70,70,0
200,6.30957e-06,0,71,71,0
202,6.30957e-06,0,71,71,0
204,6.30957e-06,0,72,72,0
206,6.30957e-06,0,73,73,0
208,6.30957e-06,0,74,74,0
210,6.30957e-06,0,74,74,0
212,6.30957e-06,0,75,75,0
214,6.30957e-06,0,76,76,0
216,6.30957e-06,0,76,77,0
218,6.30957e-06,0,77,77,0
220,6.30957e-06,1,74,82,0
222,6.30957e-06,1,67,89,0
224,6.30957e-06,1,63,93,0
226,6.30957e-06,1,61,95,0
228,6.30957e-06,1,59,98,0
230,6.30957e-06,1,57,100,0
232,6.30957e-06,1,56,102,0
234,6.30957e-06,1,55,104,0
236,6.30957e-06,1,54,105,0
238,6.30957e-06,1,53,107,0
240,6.30957e-06,1,52,108,0
160,7.94328e-06,0,56,56,0
162,7.94328e-06,0,57,57,0
164,7.94328e-06,0,58,58,0
166,7.94328e-06,0,58,58,0
168,7.94328e-06,0,59,59,0
170,7.94328e-06,0,60,60,0
172,7.94328e-06,0,60,61,0
174,7.94328e-06,0,61,61,0
176,7.94328e-06,0,62,62,0
178,7.94328e-06,0,63,63,0
180,7.94328e-06,0,63,63,0
182,7.94328e-06,0,64,64,0
184,7.94328e-06,0,65,65,0
186,7.94328e-06,0,66,66,0
188,7.94328e-06,0,66,66,0
190,7.94328e-06,0,67,67,0
